ad_id,viewCount,publishedAt,categoryId,retention
DPhuJsL9OwE,1765677,1805,24,0.7100694444444444
DQTLtNzX368,41828,69045,24,0.6380952380952382
DRn_0wimnrk,25264,81270,2,0.03256880733944954
DTuA2FdS9co,102201,77934,24,0.25288461538461543
DV8TSSiZa2E,1438955,73930,10,0.8498392282958199
DVbnG_3MPDw,270237,71438,24,0.5968749999999999
DWw3sQMfhcY,79937,59979,22,0.015945945945945946
DXmXrnrZTAU,496247,57530,28,0.8451612903225806
DaRCQU7J7xs,261094,10578,28,0.5919354838709678
DbCC8S3Jcok,12925,61539,10,0.12529182879377432
DcabwNmNEb0,722244,60996,22,0.37594437525944374
DgxzWO906g4,57858,75514,1,0.7272727272727273
DhsNTkApS08,82877,69975,19,0.5548387096774193
DiNL10a5qHI,1137989,74398,17,0.3721774193548387
DkTJIdGw2Ng,392210,4165,22,0.5414851485148514
DkXLb5lQq7I,1523233,2160,24,0.9923597025016904
DlAfatGRYdc,17596,73044,28,0.5381578947368421
DletAFeB4-8,598001,58995,24,0.8418749999999999
DljDHuq6a5I,4169524,72077,22,0.7325652841781873
Dlu94pEctsM,55985,60496,24,0.6112903225806451
DlxoPJzLk-c,123885,65344,10,0.06423948220064725
DmWx6PyycS8,21199,79197,1,0.047058823529411764
DnLQtUfTepk,208426,54436,19,0.6144117647058823
Do-nnRwTlCI,480609,42247,24,0.4685009487666034
DoIJTTtEpGw,423578,83277,27,0.3157804459691252
Dp7ihtUKF8Y,137388,78304,24,0.3838709677419355
DpaUAFAMf_k,1172135,46357,27,0.2922818358112476
DpxOk0xpANc,104938,71832,22,0.9548387096774194
DqMK3wZCEcw,54537,47538,19,0.07058823529411765
Dr4G53yU9kg,1575638,48867,24,0.3693181818181818
DtJjT8glXyU,11092,39426,28,0.053714285714285714
Dt_c-NB76ZM,1691,48069,22,0.13285714285714287
DuiOmsULciE,1554193,70705,24,0.5929687499999999
Dw772-_6WBk,10296,76249,27,0.4723076923076923
Dwwl5dFQF9c,2297497,57605,24,0.2741083676268861
Dxo48d43amw,34191,77552,22,0.6217391304347827
DysDPCyTAcg,30735,75256,19,0.6355555555555555
Dz3bKXJkoNM,333820,59824,26,0.2118279569892473
DzjAubrYMBE,1803,71660,24,1.0
E0EL8sr2Dds,88391,28809,20,1.0
E0WjwTh4fnc,346650,66071,24,0.3324154589371981
E2qF8_RLeXI,48161,68990,27,0.10491803278688525
E3XvBvLomz8,327954,51835,24,0.14166666666666666
E3ap6PvcjCM,1379461,62386,17,0.5824046920821114
E3mb6Pn95jM,80196,75920,22,0.09905660377358491
E9V2PbaZXuo,408795,76184,24,0.25602941176470584
EB6N0ZD--lU,66927,68007,28,0.03821989528795811
EBnSTQ47iS4,90470,74074,24,1.0
ECCGkghYUtQ,2196665,48657,26,0.8528820729772606
ED93PH5fAOI,1348898,72429,1,0.574013357619915
EDFpMOcIQvs,972795,78471,2,0.8020833333333334
EDw98Yfcdr8,16661,78971,22,0.15190707350901528
EERYSM6TUPM,326559,64882,24,0.506547619047619
EEinbspZno8,118739,69358,26,0.17777777777777778
EEqDasqUsg4,19526,58836,22,1.0
EEqYYaQcK6k,572419,76848,24,0.9100543478260869
EF9KJ8HjTWQ,11276,64963,26,0.12340425531914893
EFuFVrlC3UE,18763,54448,19,0.5230769230769231
EHEcVCW4GDo,432514,852,24,0.7601092896174864
EJCLLvR1RiE,9623,51253,26,0.5800000000000001
EK9_6VKcgpw,151483,37594,28,0.2571428571428572
EKJSDUMQO3w,3538886,64465,24,0.3535714285714286
ELFj8FCaFug,847535,58958,17,0.2606060606060606
ELLORTdRkVo,386402,64591,2,0.5667500000000001
EMBHRQnxIaQ,166433,62145,22,0.5756064690026955
ENtoKbDvCJA,7786,51234,27,0.21691542288557214
EOg9WOrHkNQ,4374144,67816,19,0.7979166666666666
EPTIXldrq3Q,12105404,12783,2,0.2531236719082023
EPqxu16TfCI,148417,50547,29,0.3908695652173913
EQ39_So0CT0,1124244,42686,2,0.7138590203106332
ER7u-ru-VcM,27515,47381,24,0.1631578947368421
ERCPkEPHEfQ,6407,48201,26,0.05754716981132075
ERDC_qMW86M,897448,34027,19,1.0
ERLIu-pInsc,28120,24144,28,0.013209606986899563
ESy2RLplmu0,380526,52705,10,0.227427701674277
ETJUCL1VRv0,654888,74085,23,0.06881720430107527
EUKW_eqxuHw,40506,65062,17,1.0
EUR4K8_jwc4,93499,62392,28,0.14627450980392154
EU_v5seg9iA,362691,69728,26,0.3142857142857143
EUrDc4tcxgc,1298930,68636,22,0.09291338582677165
EVFgjLn16w0,19276209,63137,24,0.20450041718815185
EVSNWPfKyCg,501465,37821,10,0.14385964912280702
EVw_wWTbVfE,2110089,45730,28,0.10970873786407767
EWm6jkKhiDg,173306,70329,17,0.8193548387096774
EWzoV666xQU,26260,47284,22,0.1375
EXH8fARG8g8,101156,76220,1,0.264516129032258
EYS0X_4MBBI,394651,79642,22,0.8066666666666666
EYYQRWGFdmM,141359,82126,24,0.694047619047619
EaUSzq1ujW8,68971,41271,22,0.5796491228070175
EbGJ3udKEmo,45548,62771,1,0.2725806451612903
EbwekIbYQYk,9435356,55538,24,0.5629877369007804
Ed1MUjVO-_g,3648873,67165,28,0.4981761006289308
EdwMObcorXM,462375,83498,24,0.5321678321678321
Eg5iBAZMnpw,86888,34897,17,0.32625000000000004
EgRogN93sM8,315961,54603,2,0.13291139240506328
EiDUf28spp4,146775,75716,26,1.0
EjwvV8ydevY,7304007,64820,2,0.5429166666666666
Ekjap7BXzFc,655684,56431,28,0.2502843394575678
El-RuSAn4Dk,306256,39717,24,0.3229310344827586
Enu7egIApV8,1149927,50409,26,0.08141025641025641
EoIYXJTPBXY,152147,63052,29,0.6437499999999999
EpPSwx_NHFQ,569793,33623,19,0.6176767676767677
EqbaCkv7Hyo,178588,76928,1,0.46021505376344085
Er6Qno8Lafc,224466,18388,22,0.4749999999999999
ErXWxyMCyM0,296091,74574,27,0.04959349593495935
ErZqg94na_M,4090,63403,24,0.047200000000000006
EryUCKq2yOE,67867,75637,22,0.05263157894736842
EsMvoiI8O3U,12588,76398,22,0.02892156862745098
EtWSMF5rTSM,415390,57850,10,0.022895622895622896
Eth5CepvchU,2169,75859,19,0.019536423841059605
Ety6Y9LqA9k,1162013,76329,28,0.18387096774193548
Evd7u_RtsJI,127925,77119,24,0.7365591397849462
EwJeYSGzRkM,776974,57609,1,1.0
EwK9KcE7g34,23366,57702,28,0.04567901234567901
EwVPWGE13_I,550896,56360,22,0.3511350059737156
EwXWGQl7O_4,87275,80260,1,1.0
EwmXugRmVZI,1690703,54516,22,0.5238888888888888
EyvdvuBViuA,86968,49694,26,0.42028985507246375
EzgNwOJIapg,298110,68285,26,0.3622431506849315
F--3YQ7UvkI,247731,78292,27,0.30312500000000003
F-5gWjkuLu8,362320,20145,1,0.23448275862068965
F-G7N_xdPZU,535185,50515,27,0.12608695652173912
F-RlWXq-fzA,13077,82479,27,1.0
F0KIO8EVPXU,490811,43214,24,0.485483870967742
F0vr13R2lf4,13149,48035,2,0.10476190476190475
F1oGuF7TXJE,41876,72168,10,0.048
F2QzbkclW8Y,1555934,70892,10,1.0
F3QAxtE1L20,3396019,50162,26,0.295273631840796
F3UxOPfvaqU,1020977,46094,28,0.396116504854369
F4JSvB8XKq0,331581,61206,28,0.5540322580645162
F58LvVXcdvI,378973,124,19,1.0
F5IgaHN4w5c,30749,67841,24,1.0
F5Lf-C9LW14,252211,46403,22,0.5453125
F6u0eq3Q_Y4,318895,82665,15,0.2814285714285715
F70gHlB7F2Q,3278421,72200,23,0.5290322580645161
F7zXFciXvog,37403,71639,19,0.08187702265372168
F855n5YTG4o,54160,76435,22,0.45999999999999996
F87bdTuTxnw,304249,49122,22,0.6592592592592593
F8lhJALSui4,248621,39175,27,0.5043478260869565
F9GvRkMLUrA,1136,8704,10,0.125
FAtj8JO6hdA,541653,64394,24,0.17905328798185943
FBfankNrxiw,404501,65514,29,0.5707317073170731
FCCnI9SlUh8,9796010,71997,23,0.5109147149801149
FFkGQWxWcR8,185717,55274,26,0.1649122807017544
FGFH17ZoGgQ,586547,65372,27,0.48622448979591837
FIJZpmEukfs,15769,18274,25,0.10181818181818181
FJ_WrXhtD4w,74868,70291,24,0.1
FK78pb_Pi7E,203399,51226,28,0.5217054263565891
FKYm9RY6Jj0,95298,75287,26,1.0
FKoARy6MMrs,5465435,70919,26,0.5600272108843537
FKwRB0uMkeY,5081310,67549,17,0.7933189655172415
FLVE-wW-1-I,460056,55086,27,0.21935483870967742
FMBXJys1xgg,963893,69788,26,0.3692622950819672
FMgBVnZevVc,1225,75109,22,0.215625
FNA7-ObgB8I,10711,72097,24,0.04825581395348837
FNtZ3pPun3Y,24805762,36087,1,0.38080586080586076
FNw7x11LA4I,319185,68083,22,0.52265625
FOGdjpOmCFE,106441,22661,2,1.0
FOO8U9sOKA4,214687,50573,2,0.30697674418604654
FOZp0dnkVlg,1872670,75773,24,0.49558573853989807
FP0HZJ-eeIU,18101,49728,10,0.04154589371980676
FQDnA5Wls9M,3398114,49444,28,1.0
FQH3wuEQKe8,335782,65885,26,0.1218686250509996
FR-pHug-mF4,219505,55374,22,1.0
FS2EZ18Fcv8,1512335,71186,10,0.02644628099173554
FS9e3bVug_k,3927197,45100,24,0.3560639070442992
FSaK3gl8wxA,99124,78090,28,0.291025641025641
FTUgj-LB3sQ,85872,76596,1,0.2677083333333334
FU6n6P2Tt7k,20895,57597,22,0.03556231003039514
FUC8dwircI0,98780,44782,29,0.29014492753623194
FUItsYNafv4,34913,77046,19,0.6112903225806451
FUa39MnEMMY,3483850,26689,26,0.3318922558922559
FUgrTaXXvLk,124897,49848,2,0.24027777777777778
FYlR5q35UT4,13490,60954,24,0.41282051282051285
FYqQv5eJ6go,78440,80045,19,1.0
FagpQ0EEfNo,1095243,51257,22,0.5038461538461538
FcvzzY70vSs,4925488,71119,1,0.4647051114023591
Fe131j6rPHE,5752,55748,22,0.019269102990033222
FeQyDBeKc4Y,39575,75377,24,0.32781721384205853
FefqT1IVat4,655307,52218,26,0.06683673469387755
FfLFfSDjmFU,102,70628,26,1.0
FiqSIjCh-vs,51699,1957,2,1.0
FjjGLSpVy6A,730949,59334,20,0.6709677419354839
Fk4YE2pLW2I,1456399,1801,23,0.028070175438596492
Fm6xMohTxXk,17614,55330,28,0.3720779220779221
FmWqPteAJn0,461406,55727,2,0.5096774193548387
FnkaP0LVkAI,45847,47259,20,0.01723076923076923
FpR8pkIVeLM,12520,31417,28,0.11
FqBwm3aP9Pg,421919,72300,24,0.5838709677419355
Fr9wSj-tfVo,208818,83725,28,0.4644067796610169
FrK4X_lPtX4,7393,53880,28,0.06867469879518072
FsekVA4Z1I8,333041,2048,24,0.08097345132743364
FtNpOIjmiDY,797118,50098,1,0.38295174357168016
FtU7dVk20CE,85550,78875,1,1.0
FuIJsrtZ5RY,120086,54202,10,0.018285714285714287
FuoSLWxmgBo,855346,62676,22,0.22333333333333333
FutDc7sQqMg,16628,6285,24,0.0332512315270936
FxSCHH_SMX0,1711,67320,24,0.03427230046948357
FzzrI8XvMNs,395839,31537,22,0.3625
G0lM31Wv904,295274,81284,24,0.97375
G4y9yxmQsB4,1102,72677,17,0.04806201550387597
G5JVra29d9c,14170,44250,22,0.10662983425414366
G5RGacZepfo,6831,73165,22,0.5134529147982063
G5a6ev7BUq4,2143,72441,26,1.0
G6yxXzla2zg,122438,10895,20,0.11120689655172414
G76Bgvn3LNY,89471,47381,24,1.0
G7Rjgbe8EFI,1270967,82329,26,0.31167763157894735
G7j0TKr4d_U,52391,52569,24,0.6129032258064516
G87QTe7CzW4,64194,49796,29,0.18064516129032257
G9_rdhLA_D8,3628,83148,10,0.21361256544502616
GALjyAs2nfI,222787,55545,28,1.0
GAunWxSJ7wc,82678,71251,1,0.03580246913580247
GCwgKFttQ7M,11292347,9748,29,0.13431324110671938
GEVFb06hgcI,267018,14402,10,0.034934497816593885
GElzaEnEtZc,175832,50577,26,0.018333333333333333
GFF-RePerUw,20505,54641,26,1.0
GFgwTxaU0CY,3075430,50657,28,0.09452054794520548
GHY0Tx6FR3Q,4001962,13266,23,0.47966654584994567
GI8Wz2AfGB8,10002,79008,26,0.4447368421052631
GJEHYWcwgkA,66524,79895,22,0.3728260869565217
GKJ422wxe2U,6011608,72441,24,0.44410157505625203
GLgI805O2ak,26091,54977,10,0.049579831932773114
GM0AJWfEQa4,385,71031,24,1.0
GMgDcsEF9GQ,836570,61979,2,0.9269794721407625
GMnhSOWUzW8,684783,84602,1,0.6131256952169077
GO1DRwSbDQc,3938570,50967,27,0.034420289855072464
GPfHsm04avA,37792,46968,26,0.03026315789473684
GQ2bMeMb9rM,444722,45096,1,0.6308755760368664
GQ6qckB--mQ,67562,78479,28,0.30735294117647055
GQDtUWVwkXI,13372,61692,26,1.0
GQiqfgJVDss,77452,42721,28,1.0
GQje625jTk0,8482725,79175,10,1.0
GSEjSOwd3HM,225623,36749,10,0.043568464730290454
GStb-Zn-zUY,252,63384,17,1.0
GTQsOBveUeI,144640,77555,28,0.04745762711864406
GUlbbaJ-c3M,23696,2373,28,0.02978723404255319
GVDOeqMqc_Y,319761,74086,24,0.3831918505942275
GVn1EWm2Uzw,3396,50664,26,1.0
GWD_rYn5kZI,6123819,43765,24,0.7434322033898305
GWn7wtxBYAI,415052,66398,24,0.61015625
GXUknR8RuRY,79455,43701,22,0.5741935483870968
GXYD_UAHhl0,609716,60908,2,0.06904761904761904
GZmyMvVvD4o,115219,43351,10,0.41818181818181815
G_C8JYuXLLU,147656,54066,22,0.5460714285714287
GakJE90sBRw,1476954,32403,28,1.0
Gb6Q3LVHhms,458767,70621,22,0.03743589743589743
Gb_dElU32_4,1800739,77187,29,0.4104838709677419
GccGbdLqTmQ,20196489,61446,20,1.0
GdvXQZThSTQ,354663,9455,22,0.43177570093457945
Gf1TrcmHLyQ,166052,10801,26,0.16128472222222223
GfuYCUDVdtU,18444,15405,22,1.0
Gl-pV9EIKRo,349597,55875,24,1.0
GlUDdtdxTIE,72166,34202,26,1.0
Gm-_s2H9eVg,184355,55712,2,0.04493670886075949
GmakSAs06us,760840,53117,29,0.964936886395512
Gmam5u3M5Ac,200115,81991,26,0.5146953405017921
GnDFIyKlFJ8,144869,63864,26,0.08692307692307692
GnUd0HkzuQg,55581,45003,26,0.0581140350877193
GoCA5RDwImw,1429349,76229,22,0.5003911342894394
GoKHfYKvr2k,133399,61786,10,0.0984375
GpgWKCxpF1E,4974,52575,17,0.996774193548387
GptS9MTp0Ck,816440,64965,24,0.3746975806451613
Grxn07wrwkU,489897,71537,19,0.0072210065645514215
GtAzQdWEPGo,599928,76410,1,0.5997560975609756
Gu-uz4N-1Mg,27572,71806,20,1.0
Gu8lmcE96D0,53995,77471,22,0.03512820512820513
GuIgDa-OGpY,77193,65542,24,0.6990783410138248
GuPeK-Zni0Y,29090,81191,28,0.24104683195592289
GubOg0jlJlk,135955,51149,24,0.7937500000000001
GvqVMbyVRl4,137554,64128,26,0.27114285714285713
Gx7pQMSoiZo,2171,71187,24,1.0
Gyou7dmnrS8,105419,63262,25,0.5089523809523809
H-4_AJ8KqmY,14,49358,2,1.0
H0IqfBcfodA,20073,77688,25,0.057878787878787884
H0d4_682IQ8,1177157,66008,22,0.6512096774193549
H16V1CVf1FI,7870,73830,17,1.0
H26DSyMVPxY,149839,52570,22,0.0468232044198895
H2Pmiq3EUu8,7800,81265,26,0.047540983606557376
H308OJJrAw8,226843,57813,26,0.2984795321637427
H4WH8MCidaE,19898,69699,2,0.4253012048192771
H57rjYY7BGI,171074,58367,24,0.04214285714285715
H6dKHvQRkAg,29754,46796,28,0.05260869565217391
H72E5T8BrVU,12730,79432,24,0.28601735776277726
H81-DAR6PGg,2256,67563,22,0.36875
H9UtvxWtdeA,567572,39011,19,0.1621315192743764
HB3xM93rXbY,24479015,68422,24,1.0
HBcKTprbHXI,55986,83641,10,0.06304347826086956
HCNWHnRviUc,850826,82009,28,0.6092741935483871
HDedJZOH4ww,4749969,77536,22,0.7758620689655172
HEPlTJbKwb0,29173,53490,26,0.06403508771929825
HF2DIHgYtmY,100652,50489,17,0.44484304932735425
HFX_diDrpmc,104776,54350,27,0.05498938428874734
HFa9aW_mSww,443727,52914,24,0.3071052631578947
HGDlfYf8OV0,118072,54504,1,0.5248511904761904
HGHxdikX2BU,1253832,51972,24,0.5088538091969801
HGt3lrsYLYE,788082,64177,19,0.7752479023646073
HHvRMJyJoXU,7012,53063,22,0.1870967741935484
HJArJr9FDeM,653805,82282,22,0.24661125319693095
HJNTNBiCm-o,20748,71972,10,0.09843137254901961
HJlPkTj-AvM,1770248,46836,1,0.5670807453416149
HLN3TptlSzM,24705,64499,17,0.4268292682926829
HLY84RwC6BQ,518317,78733,24,0.8821428571428571
HLfYnaXfBSY,303,23621,17,1.0
HMbw-SA2vEo,4351,62790,10,1.0
HOSMumyWlMo,417260,49628,24,0.681290322580645
HOa-oImEoOI,79784,76619,24,0.12622950819672132
HOccYKhJpIk,10129,78287,28,0.6283333333333334
HP8dxOBc-1k,341899,77462,28,0.4049180327868852
HPCqvLShBG4,69019,40650,28,0.061702127659574474
HQUckSu3AUw,112166,80034,27,0.23560606060606062
HQpDFBtX5ME,1589156,9207,24,0.5001640240568617
HSTPLXnMnV4,811740,74790,24,0.3541666666666667
HSWEuGvX_LU,40,33608,24,1.0
HSlsc2vxSiY,48955,75483,10,0.539010989010989
HSzcyXPLrHk,116529,49849,10,0.16997084548104957
HUdh-1tYzos,38542,68626,26,0.3645833333333333
HUtfwqYXu2s,1095704,68134,29,0.20692024295529224
HV559rX3i60,5687168,39496,17,0.6721578452865643
HW9qF9Jzdlo,1131808,72034,24,0.524516129032258
HXMhewOzwo8,39709,50405,22,0.02218045112781955
H_SQZnVVXF0,22246,55232,28,0.40476190476190477
HaNz2LJgDBY,757202,48713,24,0.5986394557823129
HagaNxa78Is,43,60066,23,1.0
HbNQH55lkZs,125653,50406,24,0.1611111111111111
HbUJimd4v5U,10931181,46748,10,0.04148351648351648
HcjsYGVLec0,1574,76143,22,1.0
HdPdEPFUa-M,695472,83382,24,0.2643738977072311
HdnAONCZFbo,47217,63981,2,0.42500000000000004
HeJ8kLCySBc,182507,70861,22,0.5866666666666667
HeJqqVUA0EI,1858682,60920,28,0.6625
HfQ20VKBC8s,5861103,75086,24,0.5637234413096482
HfbKXMFBljM,57380,81824,10,0.13663366336633664
HgJxRwcDw7Y,13305,66018,28,0.258974358974359
HgsBS-eu8o4,74024,75195,24,0.33275024295432454
HhEAE2PtepA,335997,66585,26,0.171875
HhdSQDc1y9Q,35938,48936,27,0.14644194756554307
HjUht0vAXNo,5757,83606,26,1.0
Hnjw6stkDUc,504981,76789,22,0.6892473118279568
HoIGkK9x_MY,1463202,62755,28,1.0
HoQikSABNyM,630248,70989,26,0.4411764705882353
HojAo1Nn-Dw,1323112,54114,24,0.045454545454545456
Hp90YeO4K98,955610,68678,28,1.0
HqSaknsUpnU,174821,76100,22,0.32322580645161286
Hr3zAvgPdoU,4175,65117,17,0.11889763779527558
Hs1U7HVbhkk,70101,8025,27,1.0
HsAuN7XOFJs,9817,69617,28,0.2806451612903226
HtYjOKm2_Aw,108230,53351,28,0.042934782608695654
HvOHX38wJ7U,34992,61276,24,1.0
HvRHIiTyqJc,711735,46738,1,0.6191885964912281
HvUVL7nXXnk,42615,53737,26,0.2060096153846154
HvjPjdxT73s,4410267,72747,24,0.5783378136200716
HvouV5yv7Lc,176726,72372,20,0.07922077922077922
HwH5wlkC9U8,25838,76699,26,0.5944444444444444
HwktNyvMQyY,13306,80656,24,0.3084645669291338
Hy0bdxeyuT0,151158,6167,17,0.25108225108225113
Hy7hvlEK61k,59765,47886,10,0.4454545454545455
HzqjnoZGzMQ,342270,57115,2,0.20967741935483872
I-KqblMBl5c,502507,3655,24,0.3473765432098766
I-Mwzs-r46A,57010,23568,19,1.0
I0I52XjtUP8,61023,44375,28,0.175
I1lw5nkpC_c,116710,53706,20,0.030980392156862747
I2OWEb29HRc,139059,76670,27,0.49064039408866994
I2P99sYp-i8,1913699,77927,27,0.3523809523809524
I3iphB1qmGM,407730,52579,2,0.5598240469208211
I4qCVsO3rw0,36640,54126,26,0.11343283582089553
I4rhVrhqGF4,347922,70793,1,0.7102466793168881
I7UyGWS0TiY,395482,56184,28,0.06813186813186814
I8mmHpk6bnU,575325,68714,24,0.4587878787878788
I8wgHtc4Y50,81945,74443,22,0.14642857142857144
IAKICkNC1VM,67241,85145,24,0.451981351981352
IBhunxQC3FY,323480,66624,2,0.30026619343389527
IDKYLf9OSeo,349551,27722,28,0.376036866359447
IDchSfQ_q8U,671893,64473,26,0.06338582677165355
IDgBG5xYEos,16747,83703,24,0.3096774193548387
IF8_O3achv4,16982,62139,17,0.5492537313432836
IFd8K4GPz98,1554105,2461,24,0.4575599207064336
IFe0sKESdmc,982861,49439,26,0.024899598393574297
IGGiBgVGYs8,89809,45467,22,0.4241935483870968
IGKHNRfKYJM,202145,53773,24,0.2969565217391304
IJNStowNC-E,22269,49703,19,0.2078125
IJSkj_u3htE,1068889,54704,17,0.3153284671532847
IJit9Z1_nbg,7044537,66316,24,0.6088858695652174
ILH8sp8bp_8,533072,15609,22,0.6
ILSca_GcuTA,78928,69795,22,0.2169230769230769
IMVgDIgbzLI,48692,50465,28,0.024609375
IPErKSFHtig,47529,63951,22,0.4843478260869565
IRDbsg3vp7U,529934,55077,19,0.6141666666666666
IRKDsEROb5c,307006,55648,17,0.6543424317617866
IRTdukRRHAk,332154,61084,28,0.28442622950819674
IRXst1_t7a4,6154067,54461,17,0.17388800984528832
ISGWqZVHWlc,471234,75600,10,0.07198275862068965
IT7JfEbkzXQ,15541,74868,24,1.0
ITXxU0OH59s,3641680,58695,24,1.0
ITt9w-aC_j8,123153,78380,22,0.160625
ITvK9PoSB8A,102189,69594,20,0.15441941074523396
IUZCSJoMF28,704144,3065,24,0.34601334738321043
IVK-zjUZP_8,11891,76501,27,1.0
IYnP812HtAM,31035,49908,26,0.05761904761904762
IYrJ3ASs-es,4010376,76347,24,0.22672735760971055
IZM8dwxAItE,801046,40748,24,0.5802052785923754
IZVlEuWuXCY,15756,46204,28,1.0
IZdbjkB1s8o,383850,56754,1,0.8452380952380952
IaIhfjiHKeM,1176382,69573,24,0.6661764705882353
IbQ-0uHmsa0,929448,52502,26,0.6915632754342432
IbTqn1B7l5w,191504,81023,20,0.38125
IcEiuv83CE0,41720,59479,22,0.10396039603960396
IcMTBbSUwYo,43245,70821,1,0.3405405405405405
IcTjEulg51c,190999,59296,28,0.4172619047619047
IdKPk5i5C14,122807,7543,27,0.005548911743602009
IeaAkUQIO10,29671,52063,17,0.05939086294416243
IfXOhGxx1FA,236554,64365,24,0.12934782608695652
IiteciGo8rU,15056,72677,25,0.11290322580645161
IkCMH27URWU,108416,54794,24,0.8031746031746032
IkiR5VpR70g,262667,76218,24,0.04556962025316456
IkykvRDxIME,744361,57008,27,0.5268406337371854
Iln3myz0Xr4,4299,62720,22,1.0
IlvbYTmEbL8,25902,63258,24,0.265
In8f1zrl7CA,131233,44803,10,0.3072327044025157
InHfrf7V9r4,1244,70552,22,1.0
Io68IKQV_XE,260649,53133,28,0.3
IpIw20uoOJk,85803,76111,24,0.44833333333333336
IqhNm6WOeSU,152734,82332,26,0.2834371108343711
IsZxiIAYc9E,3550814,5678,27,0.9537037037037037
It-NVYptHIU,66134,46765,1,0.6334615384615384
Iv8v1CQA2gs,1635238,48251,24,0.5998590556730092
IweHHRdhBgk,22678,72490,22,0.07176470588235294
IxgeWghK2GU,672418,68491,26,0.3580891330891331
Iy9JEZRUhes,185402,2087,22,0.030357142857142857
IyCPw5WY6Ko,635073,8562,22,0.4619354838709678
IyQ51Bh54PI,1445687,43115,2,0.39225806451612905
IzRCODFiHNM,1709970,29033,2,0.21063829787234042
J-FJVlBkx6M,3056959,49254,28,0.620808362369338
J-vfTVNBPOo,209703,63795,26,0.5856304985337243
J00ia0hlgyY,2367651,49394,24,0.5342105263157894
J0zAUJDH5zI,26451,69758,27,0.12295081967213115
J3gHvxAK4O0,9436,84600,27,0.4056503198294243
J4sC_0kmHxs,39564,12607,10,1.0
J7ObgMCwZcY,39245,52933,1,0.3810344827586207
J7TmhRDOMtc,1109271,79742,2,0.46624245038826573
J7UgsO5nO7Q,450573,8276,22,0.022097378277153558
J8lE43aZeQ4,1238847,52661,22,0.6195698924731183
J8q8GHMuBq8,1208300,65212,27,0.4349301877708233
J8qGF-aFeaA,183996,55234,24,0.25021570319240727
J8uwucu_7Fg,40473,72104,27,0.36712962962962964
JBwU0Dbv7SE,2409428,50783,24,0.4051428571428571
JF1eq7SqhXU,271128,79024,26,0.7697947214076246
JIwFBiO_B2I,43768,44117,26,0.06063829787234043
JK9u1pRdDbA,576712,72315,22,0.18692307692307694
JKG7h1hrNb8,1358672,49486,19,0.5766666666666667
JLREV3lt8UY,17778,60733,23,0.3993788819875776
JLj89Wv9Ujs,3745931,80974,24,0.5592995169082126
JMf4WRebQgI,285141,76113,24,0.5170967741935484
JMxGG6Rkt4k,195525,78486,22,0.22419354838709676
JNF9rEgJvvQ,3714164,5868,1,0.5691935483870968
JNbAaMKCa2I,149568,51189,27,0.057878787878787884
JOBIFJ2v_oA,31488,46696,28,0.055769230769230765
JOPocePQVUA,8210866,51583,2,0.36068337359098235
JQSg8QraY6w,485009,61207,24,1.0
JRONkQNFoJo,864203,74298,22,0.3976958525345622
JTUYwN6-K0w,1120668,75837,19,0.6673913043478261
JTo2l6b2QSw,33296,50417,23,0.22058823529411764
JUgzo5OscrM,135988,52652,24,1.0
JWXxVPFu1ME,774451,70153,24,0.8015094339622643
JW_uNbf3soA,193310,26796,22,0.08950930626057531
JWkScNe8Ego,981750,57107,26,0.2534446322907861
JXPvALPb0K0,3824099,67777,24,0.7588215931533904
JYFfn9zZelQ,80383,71082,24,0.6224999999999999
JYOkXvgfsdE,33237,48999,27,1.0
JYhUaE-1TbM,391257,50548,2,0.5194285714285715
JZszQfw6NMo,149004,61794,26,1.0
JZz7QD7_wf8,691320,47900,24,0.5696296296296297
J_QQ_qRj8Ks,1904907,43767,24,1.0
J_WR_ivb_SA,6086018,3802,27,1.0
J_twZMKDBWE,5248,10499,19,0.08144329896907217
JaLSvg48UpQ,338366,55116,22,0.5778801843317972
Jbop8EGe0Jw,49245,75094,28,0.10194174757281553
Jc6lwhEkvA0,6157,53317,28,1.0
Jce8YAs4QNs,309421,72793,28,0.57421875
Jd1ub2Ine2s,818679,40072,24,0.48663594470046084
JeU2N0smAxI,225482,80104,24,0.5093841642228738
Jh3K5cJeEAc,61134,70986,28,0.03670634920634921
Jh9etedjvyE,53330,64890,24,0.32857142857142857
JhjVB728TpE,294923,48375,24,0.7193548387096774
JhnHqRy56LQ,1044887,64948,27,0.30464285714285716
Ji6eoTrjtng,7030349,81668,28,0.036127167630057806
JjY4otFiNBs,3,59345,17,1.0
JkkmomPzeJ0,410890,73812,27,0.18185792349726776
JksY0WIOTT4,1380499,51573,22,0.46980392156862744
JnR6BkxCntk,988801,64871,1,0.5564225690276111
JoeEp9jCwu8,260222,79782,24,0.5216666666666667
JomqwtCYvO0,38340,52181,28,0.23461538461538461
Jps9UvPbgv8,16236,48830,22,1.0
JrXApO1ZXjw,151587,37548,28,0.5190476190476191
Jsj8ylQLlFg,246007,59431,1,0.03653846153846154
Jt1YksZhRww,259906,74281,10,0.1367195767195767
JtAv0d2Et4M,53947,78132,24,0.3656084656084656
JtiW-9DnMAc,3304416,79399,24,0.5163227708179808
Ju8m437QSxI,168149,67107,24,0.6024193548387097
JuU0M2xBasc,13514557,57618,1,0.3762527233115468
JudyP5471P8,970842,2552,24,0.038410596026490065
